Country,GH_Gas,date,Country,Data source,GH_Gas,Unit,max_year,date,Agriculture,Energy,Industrial Processes,Land-Use Change and Forestry,Other,Solvent and Other Product Use,Total GHG emissions with LULUCF,Total GHG emissions without LULUCF,Waste
Ethiopia,Aggregate GHGs,1999-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1999-01-01,41.01,25.48,0.47,51.37,,,120.83,69.45,2.48
Ethiopia,Aggregate GHGs,2000-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2000-01-01,38.56,26.13,0.47,102.65,,,170.56,67.91,2.73
Ethiopia,Aggregate GHGs,2001-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2001-01-01,40.54,27.22,0.52,118.49,,,189.55,71.06,2.78
Ethiopia,Aggregate GHGs,2002-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2002-01-01,47.59,27.7,0.57,108.78,,,187.38,78.6,2.74
Ethiopia,Aggregate GHGs,2003-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2003-01-01,46.14,28.35,0.81,111.75,,,190.08,78.33,3.03
Ethiopia,Aggregate GHGs,2004-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2004-01-01,48.25,28.91,0.84,61.51,,,142.68,81.16,3.16
Ethiopia,Aggregate GHGs,2005-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2005-01-01,44.08,13.86,1.52,61.43,,,124.2,62.78,3.32
Ethiopia,Aggregate GHGs,2006-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2006-01-01,52.88,14.73,0.97,62.16,,,134.46,72.3,3.71
Ethiopia,Aggregate GHGs,2007-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2007-01-01,52.52,15.72,2.71,62.31,,,136.95,74.64,3.7
Ethiopia,Aggregate GHGs,2008-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2008-01-01,61.23,16.5,1.49,76.82,,,160.35,83.53,4.32
Ethiopia,Aggregate GHGs,2009-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2009-01-01,63.15,16.95,1.97,71.88,,,158.62,86.74,4.66
Ethiopia,Aggregate GHGs,2010-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2010-01-01,66.14,20.13,1.22,76.91,,,169.39,92.48,4.98
Ethiopia,Aggregate GHGs,2011-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2011-01-01,61.55,21.32,1.88,102.14,,,192.34,90.2,5.45
Ethiopia,Aggregate GHGs,2012-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2012-01-01,66.83,19.82,1.75,30.43,,,124.66,94.22,5.82
Ethiopia,Aggregate GHGs,2013-01-01,Ethiopia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2013-01-01,67.24,19.95,1.76,25.5,,,120.5,95.0,6.05
European Union (27),Aggregate GHGs,1990-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,494.08,3733.4,450.63,-245.23,,,4606.35,4851.58,173.47
European Union (27),Aggregate GHGs,1991-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,463.26,3690.42,417.75,-268.38,,,4479.54,4747.93,176.49
European Union (27),Aggregate GHGs,1992-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,441.37,3570.19,403.67,-237.54,,,4356.04,4593.58,178.36
European Union (27),Aggregate GHGs,1993-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,430.02,3507.29,398.42,-235.23,,,4279.35,4514.58,178.85
European Union (27),Aggregate GHGs,1994-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,423.03,3473.19,422.99,-244.68,,,4252.65,4497.33,178.11
European Union (27),Aggregate GHGs,1995-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,424.61,3517.13,437.56,-268.52,,,4288.75,4557.27,177.97
European Union (27),Aggregate GHGs,1996-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,425.48,3606.39,436.65,-303.69,,,4341.7,4645.39,176.87
European Union (27),Aggregate GHGs,1997-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,423.18,3539.94,440.96,-296.6,,,4281.86,4578.45,174.37
European Union (27),Aggregate GHGs,1998-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,420.08,3521.42,421.61,-306.54,,,4228.48,4535.02,171.91
European Union (27),Aggregate GHGs,1999-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,418.43,3468.86,400.13,-316.13,,,4140.51,4456.65,169.23
European Union (27),Aggregate GHGs,2000-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,415.33,3454.66,414.95,-293.13,,,4160.1,4453.22,168.29
European Union (27),Aggregate GHGs,2001-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2001-01-01,411.58,3525.03,401.6,-323.56,,,4180.87,4504.43,166.22
European Union (27),Aggregate GHGs,2002-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2002-01-01,404.86,3515.84,399.54,-299.46,,,4184.31,4483.77,163.54
European Union (27),Aggregate GHGs,2003-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2003-01-01,399.94,3587.18,411.01,-278.04,,,4281.34,4559.38,161.25
European Union (27),Aggregate GHGs,2004-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2004-01-01,400.58,3578.55,426.39,-310.65,,,4251.79,4562.44,156.91
European Union (27),Aggregate GHGs,2005-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2005-01-01,394.41,3560.05,426.16,-300.92,,,4232.34,4533.26,152.65
European Union (27),Aggregate GHGs,2006-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2006-01-01,391.69,3559.37,425.82,-309.26,,,4217.25,4526.51,149.63
European Union (27),Aggregate GHGs,2007-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2007-01-01,394.62,3510.8,434.74,-277.62,,,4208.49,4486.1,145.93
European Union (27),Aggregate GHGs,2008-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2008-01-01,392.85,3444.52,411.3,-313.01,,,4078.09,4391.1,142.42
European Union (27),Aggregate GHGs,2009-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2009-01-01,387.08,3210.55,343.94,-312.81,,,3769.22,4082.03,140.46
European Union (27),Aggregate GHGs,2010-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2010-01-01,382.47,3290.36,358.73,-305.83,,,3863.44,4169.27,137.71
European Union (27),Aggregate GHGs,2011-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2011-01-01,382.87,3184.59,357.79,-293.38,,,3765.84,4059.22,133.98
European Union (27),Aggregate GHGs,2012-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2012-01-01,381.02,3122.06,344.91,-292.24,,,3687.17,3979.41,131.42
European Union (27),Aggregate GHGs,2013-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2013-01-01,384.8,3045.68,340.83,-297.43,,,3601.58,3899.02,127.72
European Union (27),Aggregate GHGs,2014-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2014-01-01,391.08,2905.67,347.11,-284.26,,,3483.87,3768.13,124.27
European Union (27),Aggregate GHGs,2015-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2015-01-01,392.65,2957.5,343.01,-289.4,,,3525.94,3815.33,122.17
European Union (27),Aggregate GHGs,2016-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2016-01-01,393.64,2960.12,342.85,-276.04,,,3540.32,3816.36,119.74
European Union (27),Aggregate GHGs,2017-01-01,European Union (27),UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2017-01-01,397.45,2986.02,347.15,-248.18,,,3600.64,3848.82,118.2
Fiji,Aggregate GHGs,1994-01-01,Fiji,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1994,1994-01-01,,,0.05,,,,,,
Fiji,Aggregate GHGs,1994-01-01,Fiji,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2004,1994-01-01,0.49,0.78,,-7.7,,,-6.31,1.39,0.08
Fiji,Aggregate GHGs,2004-01-01,Fiji,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2004,2004-01-01,0.96,1.65,,-7.99,,,-5.28,2.71,0.09
Finland,Aggregate GHGs,1990-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,7.51,53.56,5.39,-14.77,,,56.36,71.13,4.67
Finland,Aggregate GHGs,1991-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,6.98,52.21,4.99,-27.19,,,41.72,68.91,4.73
Finland,Aggregate GHGs,1992-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,6.45,51.58,4.7,-21.08,,,46.39,67.47,4.74
Finland,Aggregate GHGs,1993-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,6.74,53.53,4.73,-21.22,,,48.51,69.73,4.73
Finland,Aggregate GHGs,1994-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,6.87,58.81,5.0,-14.55,,,60.8,75.35,4.67
Finland,Aggregate GHGs,1995-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,6.8,55.34,5.06,-14.05,,,57.74,71.79,4.6
Finland,Aggregate GHGs,1996-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,6.8,61.08,5.3,-21.36,,,56.32,77.67,4.49
Finland,Aggregate GHGs,1997-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,6.79,59.49,5.61,-17.28,,,58.97,76.26,4.37
Finland,Aggregate GHGs,1998-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,6.58,56.16,5.64,-15.54,,,57.03,72.57,4.18
Finland,Aggregate GHGs,1999-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,6.54,55.55,5.8,-17.83,,,54.15,71.98,4.09
Finland,Aggregate GHGs,2000-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,6.55,53.75,5.99,-18.89,,,51.24,70.13,3.85
Finland,Aggregate GHGs,2001-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2001-01-01,6.57,59.18,6.05,-20.76,,,54.73,75.49,3.69
Finland,Aggregate GHGs,2002-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2002-01-01,6.65,61.77,6.09,-21.84,,,56.11,77.95,3.43
Finland,Aggregate GHGs,2003-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2003-01-01,6.51,69.36,6.44,-22.32,,,63.21,85.53,3.23
Finland,Aggregate GHGs,2004-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2004-01-01,6.5,65.49,6.79,-23.49,,,58.35,81.84,3.06
Finland,Aggregate GHGs,2005-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2005-01-01,6.52,53.71,6.76,-24.43,,,45.39,69.81,2.82
Finland,Aggregate GHGs,2006-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2006-01-01,6.47,64.81,7.0,-30.55,,,50.63,81.17,2.9
Finland,Aggregate GHGs,2007-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2007-01-01,6.45,62.82,7.46,-22.57,,,56.95,79.51,2.79
Finland,Aggregate GHGs,2008-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2008-01-01,6.54,54.48,7.7,-21.29,,,50.11,71.4,2.67
Finland,Aggregate GHGs,2009-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2009-01-01,6.54,52.63,6.05,-33.75,,,34.05,67.8,2.58
Finland,Aggregate GHGs,2010-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2010-01-01,6.63,60.24,6.18,-22.15,,,53.48,75.63,2.58
Finland,Aggregate GHGs,2011-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2011-01-01,6.45,52.72,6.14,-22.26,,,45.54,67.81,2.5
Finland,Aggregate GHGs,2012-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2012-01-01,6.42,47.56,5.99,-24.78,,,37.63,62.42,2.45
Finland,Aggregate GHGs,2013-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2013-01-01,6.53,48.13,5.89,-19.0,,,43.89,62.89,2.33
Finland,Aggregate GHGs,2014-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2014-01-01,6.56,44.31,5.67,-21.76,,,36.97,58.73,2.21
Finland,Aggregate GHGs,2015-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2015-01-01,6.51,40.6,5.87,-20.07,,,35.06,55.12,2.13
Finland,Aggregate GHGs,2016-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2016-01-01,6.56,43.39,6.11,-18.53,,,39.52,58.04,1.99
Finland,Aggregate GHGs,2017-01-01,Finland,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2017-01-01,6.5,41.02,5.92,-20.38,,,34.96,55.33,1.89
France,Aggregate GHGs,1990-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,82.71,383.52,67.44,-21.84,,,529.21,551.05,17.38
France,Aggregate GHGs,1991-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,82.24,410.42,67.62,-21.58,,,556.76,578.34,18.05
France,Aggregate GHGs,1992-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,80.78,401.58,65.48,-19.25,,,547.45,566.7,18.86
France,Aggregate GHGs,1993-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,79.79,382.47,63.14,-22.05,,,522.99,545.04,19.64
France,Aggregate GHGs,1994-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,79.37,374.9,64.21,-19.61,,,519.05,538.66,20.18
France,Aggregate GHGs,1995-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,80.12,381.86,64.17,-21.56,,,525.2,546.76,20.61
France,Aggregate GHGs,1996-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,80.54,398.0,64.68,-27.92,,,536.17,564.09,20.86
France,Aggregate GHGs,1997-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,80.9,389.46,65.39,-28.19,,,528.55,556.74,20.99
France,Aggregate GHGs,1998-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,80.81,408.53,59.85,-30.17,,,540.45,570.62,21.43
France,Aggregate GHGs,1999-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,81.26,404.21,55.53,-33.39,,,529.27,562.66,21.66
France,Aggregate GHGs,2000-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,83.05,397.09,54.21,-16.46,,,539.91,556.37,22.02
France,Aggregate GHGs,2001-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2001-01-01,82.54,402.45,54.18,-28.52,,,532.84,561.35,22.19
France,Aggregate GHGs,2002-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2002-01-01,81.18,397.18,54.22,-36.7,,,518.18,554.88,22.3
France,Aggregate GHGs,2003-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2003-01-01,78.31,403.96,54.96,-41.05,,,518.49,559.54,22.31
France,Aggregate GHGs,2004-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2004-01-01,78.77,403.44,53.58,-43.59,,,514.21,557.79,22.01
France,Aggregate GHGs,2005-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2005-01-01,77.64,406.61,53.44,-44.37,,,515.12,559.5,21.8
France,Aggregate GHGs,2006-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2006-01-01,77.19,395.77,52.5,-46.98,,,500.11,547.09,21.63
France,Aggregate GHGs,2007-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2007-01-01,78.12,384.64,52.93,-47.62,,,489.33,536.95,21.26
France,Aggregate GHGs,2008-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2008-01-01,78.81,379.73,50.71,-48.6,,,481.71,530.32,21.06
France,Aggregate GHGs,2009-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2009-01-01,77.97,366.21,45.74,-44.52,,,465.83,510.35,20.43
France,Aggregate GHGs,2010-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2010-01-01,76.76,372.42,47.35,-39.27,,,477.85,517.12,20.58
France,Aggregate GHGs,2011-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2011-01-01,75.95,348.05,46.94,-34.2,,,456.81,491.01,20.06
France,Aggregate GHGs,2012-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2012-01-01,75.85,350.7,45.0,-36.51,,,454.35,490.86,19.3
France,Aggregate GHGs,2013-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2013-01-01,75.36,351.77,45.2,-40.41,,,450.73,491.14,18.82
France,Aggregate GHGs,2014-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2014-01-01,77.41,320.9,44.61,-32.52,,,428.96,461.48,18.56
France,Aggregate GHGs,2015-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2015-01-01,77.12,327.55,44.19,-35.49,,,430.89,466.38,17.52
France,Aggregate GHGs,2016-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2016-01-01,76.05,330.46,43.86,-33.26,,,434.36,467.62,17.25
France,Aggregate GHGs,2017-01-01,France,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2017-01-01,76.47,332.71,44.4,-31.61,,,439.42,471.03,17.45
Gabon,Aggregate GHGs,1994-01-01,Gabon,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1994-01-01,,6.36,0.07,-500.88,,,-494.35,6.52,0.09
Gabon,Aggregate GHGs,2000-01-01,Gabon,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,0.36,5.3,0.09,-64.16,,,-58.0,6.16,0.41
Gambia,Aggregate GHGs,1993-01-01,Gambia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,1993-01-01,0.89,0.25,,-49.98,,,-45.73,4.26,3.11
Gambia,Aggregate GHGs,2000-01-01,Gambia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2000,2000-01-01,1.57,0.34,17.27,0.44,,,19.82,19.38,0.21
Georgia,Aggregate GHGs,1991-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1996,1991-01-01,,,,,0.72,,,,
Georgia,Aggregate GHGs,1992-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1996,1992-01-01,,,,,0.63,,,,
Georgia,Aggregate GHGs,1993-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1996,1993-01-01,,,,,0.49,,,,
Georgia,Aggregate GHGs,1994-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1996,1994-01-01,,,,,0.53,,,,
Georgia,Aggregate GHGs,1995-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1996,1995-01-01,,,,,0.55,,,,
Georgia,Aggregate GHGs,1996-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,1996,1996-01-01,,,,,0.63,,,,
Georgia,Aggregate GHGs,1990-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1990-01-01,,36.13,1.55,0.35,,,39.04,38.69,1.01
Georgia,Aggregate GHGs,1991-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1991-01-01,3.25,28.4,1.24,0.79,,,37.13,36.35,2.73
Georgia,Aggregate GHGs,1992-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1992-01-01,3.02,17.39,0.7,0.84,,,24.46,23.62,1.89
Georgia,Aggregate GHGs,1993-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1993-01-01,2.26,9.77,0.51,0.94,,,15.54,14.6,1.56
Georgia,Aggregate GHGs,1994-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1994-01-01,2.16,6.22,0.28,1.04,,,11.73,10.69,1.5
Georgia,Aggregate GHGs,1995-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1995-01-01,2.15,4.03,0.3,0.96,,,9.5,8.54,1.51
Georgia,Aggregate GHGs,1996-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1996-01-01,2.29,6.83,0.45,1.05,,,12.8,11.75,1.54
Georgia,Aggregate GHGs,1997-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,1997-01-01,,7.52,0.5,0.22,,,9.38,9.17,1.15
Georgia,Aggregate GHGs,2000-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2000-01-01,2.8,5.57,1.0,-6.01,,0.0,4.61,10.62,1.24
Georgia,Aggregate GHGs,2001-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2001-01-01,3.04,4.99,0.77,,,0.0,10.02,10.02,1.22
Georgia,Aggregate GHGs,2002-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2002-01-01,3.19,4.66,0.86,,,0.0,9.84,9.84,1.13
Georgia,Aggregate GHGs,2003-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2003-01-01,3.25,5.1,0.94,,,0.01,10.43,10.43,1.13
Georgia,Aggregate GHGs,2004-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2004-01-01,3.1,5.63,1.27,,,0.01,11.14,11.14,1.13
Georgia,Aggregate GHGs,2005-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2005-01-01,3.44,5.24,1.59,,,0.01,11.41,11.41,1.14
Georgia,Aggregate GHGs,2006-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2006-01-01,3.11,7.46,2.14,-5.17,,0.0,8.6,13.77,1.06
Georgia,Aggregate GHGs,2007-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2007-01-01,2.63,7.83,2.89,-4.1,,0.0,10.33,14.42,1.07
Georgia,Aggregate GHGs,2008-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2008-01-01,2.55,7.32,2.82,-4.19,,0.0,9.58,13.77,1.08
Georgia,Aggregate GHGs,2009-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2009-01-01,2.6,6.62,2.75,-4.44,,0.0,8.61,13.05,1.09
Georgia,Aggregate GHGs,2010-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2010-01-01,2.4,7.46,1.79,-3.87,,0.0,9.01,12.88,1.23
Georgia,Aggregate GHGs,2011-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2011-01-01,2.35,9.41,2.94,-4.21,,0.0,11.74,15.95,1.24
Georgia,Aggregate GHGs,2012-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2012-01-01,2.5,10.08,3.31,-4.07,,0.0,13.09,17.16,1.26
Georgia,Aggregate GHGs,2013-01-01,Georgia,UNFCCC_NAI,Aggregate GHGs,MtCO₂e,2013,2013-01-01,2.73,9.38,3.23,-4.12,,0.0,12.49,16.61,1.26
Germany,Aggregate GHGs,1990-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1990-01-01,79.2,1036.61,96.84,-31.31,,,1219.68,1250.99,38.35
Germany,Aggregate GHGs,1991-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1991-01-01,71.44,999.63,93.11,-28.8,,,1175.12,1203.92,39.74
Germany,Aggregate GHGs,1992-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1992-01-01,69.23,950.92,93.34,-29.37,,,1124.42,1153.8,40.31
Germany,Aggregate GHGs,1993-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1993-01-01,68.37,941.84,94.52,-29.28,,,1115.58,1144.86,40.13
Germany,Aggregate GHGs,1994-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1994-01-01,66.73,919.47,100.3,-32.55,,,1093.29,1125.84,39.33
Germany,Aggregate GHGs,1995-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1995-01-01,68.06,918.08,98.55,-33.05,,,1089.98,1123.03,38.35
Germany,Aggregate GHGs,1996-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1996-01-01,68.46,939.05,96.67,-33.13,,,1107.95,1141.08,36.91
Germany,Aggregate GHGs,1997-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1997-01-01,67.43,907.66,96.96,-34.16,,,1071.84,1106.0,33.95
Germany,Aggregate GHGs,1998-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1998-01-01,67.76,897.98,83.14,-34.54,,,1046.19,1080.73,31.85
Germany,Aggregate GHGs,1999-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,1999-01-01,68.24,873.48,75.11,-35.61,,,1011.43,1047.03,30.21
Germany,Aggregate GHGs,2000-01-01,Germany,UNFCCC_AI,Aggregate GHGs,MtCO₂e,2017,2000-01-01,68.19,870.35,78.02,-37.96,,,1007.23,1045.19,28.64
